,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebybuilt,agebyremodel,TotalGrBsmtSF,OA1,OA2
449,1910,160,RM,24.0,1612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsI,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,561.0,561.0,GasA,TA,Y,SBrkr,561,668,0,1229,1229,1229.0,0.0,0.0,0.0,1,1,1.5,1.5,2,1,TA,4.5,5.0,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,154,0,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD,Normal,29,29,1790.0,1790.0,2252.0
450,1911,80,RL,68.58035714285714,13607,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,Unf,0.0,454.0,118.0,572.0,GasA,Gd,Y,SBrkr,1182,800,0,1982,1982,2436.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,TA,7.5,8.0,6,Typ,1,TA,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,400,112,0,0,0,112,0,NA,NA,Shed,1500,4,2009,WD,Normal,23,23,2554.0,2796.0,3297.0
451,1912,20,RL,68.58035714285714,17597,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,1222.0,581.0,1803.0,GasA,TA,Y,SBrkr,2365,0,0,2365,2365,3587.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,7,Min1,2,Gd,Attchd,1971.0,Fin,2.0,551.0,TA,TA,Y,200,144,0,0,0,144,0,NA,GdPrv,NA,0,7,2009,WD,Normal,38,0,4168.0,4168.0,4719.0
452,1913,70,RM,50.0,8660,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0,760.0,760.0,GasA,Ex,N,SBrkr,928,928,312,2168,1544,2168.0,0.0,0.0,0.0,2,0,2.0,2.0,5,1,Gd,8.0,8.0,11,Typ,0,NA,Detchd,1998.0,Unf,2.0,576.0,TA,TA,Y,467,160,78,0,0,238,0,NA,NA,NA,0,12,2009,WD,Normal,109,16,2928.0,2928.0,3504.0
453,1914,30,C,60.0,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0,572.0,572.0,GasA,Fa,N,FuseP,572,0,0,572,572,572.0,0.0,0.0,0.0,1,0,1.0,1.0,2,1,TA,4.0,4.0,4,Typ,0,NA,Detchd,1940.0,Unf,1.0,200.0,TA,TA,N,0,0,72,0,0,72,0,NA,NA,NA,0,5,2009,WD,Normal,84,59,1144.0,1144.0,1344.0
454,1915,120,RM,44.0,3843,Pave,NA,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CemntBd,Stone,174,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,1476.0,120.0,1596.0,GasA,Ex,Y,SBrkr,1648,0,0,1648,1648,3124.0,1.0,1.0,1.5,2,0,2.0,3.5,2,1,Ex,6.5,7.0,5,Typ,1,Gd,Attchd,2007.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,206,0,NA,NA,NA,0,6,2009,New,Partial,2,1,3244.0,3418.0,3900.0
455,1916,30,RL,109.0,21780,Grvl,NA,Reg,Lvl,NoSeWa,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,Fa,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0,GasA,TA,N,FuseA,810,0,0,810,810,810.0,0.0,0.0,0.0,1,0,1.0,1.0,1,1,TA,3.0,3.0,4,Min1,0,NA,Detchd,1975.0,Unf,1.0,280.0,TA,TA,N,119,24,0,0,0,24,0,NA,NA,NA,0,3,2009,ConLD,Normal,99,59,810.0,810.0,1090.0
456,1917,60,RL,75.0,10125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CemntBd,None,0,Gd,TA,PConc,Gd,TA,No,ALQ,445.0,BLQ,250.0,695.0,412.0,1107.0,GasA,Ex,Y,SBrkr,1040,1012,0,2052,2052,2747.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,TA,BuiltIn,2000.0,Fin,3.0,642.0,TA,TA,Y,210,91,0,0,0,91,0,NA,NA,NA,0,5,2009,WD,Normal,9,8,3159.0,3159.0,3801.0
457,1918,85,RL,75.0,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,767.0,Unf,0.0,767.0,135.0,902.0,GasA,Ex,Y,SBrkr,926,0,0,926,926,1693.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,TA,Attchd,1977.0,Unf,1.0,351.0,TA,TA,Y,319,0,0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD,Normal,32,32,1828.0,1828.0,2179.0
458,1919,85,RL,72.0,9360,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,841.0,LwQ,116.0,957.0,0.0,957.0,GasA,TA,Y,SBrkr,1287,0,0,1287,1287,2244.0,1.0,0.0,1.0,1,1,1.5,2.5,2,1,TA,5.5,6.0,5,Typ,2,Fa,Attchd,1977.0,RFn,2.0,541.0,TA,TA,Y,302,39,0,0,120,159,0,NA,GdWo,NA,0,11,2009,WD,Normal,32,32,2244.0,2244.0,2785.0
459,1920,20,RL,82.0,11070,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,BLQ,55.0,Unf,0.0,55.0,1527.0,1582.0,GasA,TA,Y,SBrkr,1595,0,0,1595,1595,1650.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,TA,6.0,6.0,5,Typ,0,NA,Detchd,1991.0,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,4,2009,COD,Abnorml,18,18,3177.0,3177.0,3849.0
460,1921,20,RL,113.0,13438,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CemntBd,Stone,246,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,1758.0,432.0,2190.0,GasA,Ex,Y,SBrkr,2036,0,0,2036,2036,3794.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,9,Typ,1,Ex,Attchd,2008.0,Fin,3.0,780.0,TA,TA,Y,90,154,0,0,0,154,0,NA,NA,NA,0,7,2009,WD,Normal,1,1,4226.0,4472.0,5252.0
461,1922,20,RL,79.0,14463,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CemntBd,BrkFace,406,Ex,TA,PConc,Ex,TA,Gd,GLQ,1115.0,Unf,0.0,1115.0,526.0,1641.0,GasA,Ex,Y,SBrkr,1641,0,0,1641,1641,2756.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,7,Typ,0,NA,Attchd,2008.0,Fin,3.0,885.0,TA,TA,Y,0,95,0,0,0,95,0,NA,NA,NA,0,1,2009,WD,Normal,1,1,3282.0,3688.0,4573.0
462,1923,60,RL,68.58035714285714,9839,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,Gd,TA,No,ALQ,462.0,Unf,0.0,462.0,250.0,712.0,GasA,Ex,Y,SBrkr,1375,862,0,2237,2237,2699.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,305,24,0,0,0,24,0,NA,NA,Shed,2500,2,2009,WD,Normal,29,3,2949.0,2949.0,3389.0
463,1924,80,RL,125.0,14419,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,1987,1989,Hip,CompShg,Plywood,Plywood,BrkFace,310,TA,TA,PConc,Gd,TA,Gd,GLQ,904.0,ALQ,624.0,1528.0,117.0,1645.0,GasA,Ex,Y,SBrkr,1479,0,0,1479,1479,3007.0,2.0,0.0,2.0,2,1,2.5,4.5,3,1,Gd,8.5,9.0,7,Min1,1,Fa,Attchd,1987.0,Fin,2.0,578.0,TA,TA,Y,224,238,0,0,0,238,0,NA,NA,NA,0,7,2009,WD,Normal,22,20,3124.0,3434.0,4012.0
464,1925,60,RL,75.0,9157,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,912.0,912.0,GasA,Ex,Y,SBrkr,1072,942,0,2014,2014,2014.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,9,Typ,0,NA,Attchd,2003.0,Fin,2.0,486.0,TA,TA,Y,124,114,0,0,0,114,0,NA,NA,NA,0,2,2009,WD,Abnorml,6,6,2926.0,2926.0,3412.0
465,1926,20,RL,85.0,12633,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CemntBd,Stone,290,Ex,TA,PConc,Ex,TA,Gd,GLQ,1640.0,Unf,0.0,1640.0,338.0,1978.0,GasA,Ex,Y,SBrkr,1978,0,0,1978,1978,3618.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,920.0,TA,TA,Y,308,52,0,0,0,52,0,NA,NA,NA,0,5,2009,WD,Normal,2,2,3956.0,4246.0,5166.0
466,1927,20,RL,75.0,12518,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182,TA,TA,CBlock,TA,TA,No,ALQ,532.0,Unf,0.0,532.0,476.0,1008.0,GasA,Gd,Y,SBrkr,1008,0,0,1008,1008,1540.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,Gd,5.0,5.0,6,Typ,0,NA,Attchd,1968.0,Unf,1.0,384.0,TA,TA,Y,144,0,0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD,Normal,41,41,2016.0,2198.0,2582.0
467,1928,20,RL,83.0,13383,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,594.0,594.0,1188.0,GasA,Ex,Y,SBrkr,1404,0,0,1404,1404,1998.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,TA,6.0,6.0,7,Typ,1,Po,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,0,16,0,0,0,16,0,NA,NA,NA,0,3,2009,WD,Normal,40,9,2592.0,2768.0,3272.0
468,1929,85,RL,50.0,7689,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,8,1972,1972,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,720.0,BLQ,76.0,796.0,0.0,796.0,GasA,Gd,Y,SBrkr,796,0,0,796,796,1592.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,TA,4.5,5.0,4,Typ,0,NA,Detchd,1998.0,Unf,1.0,336.0,TA,TA,Y,138,0,0,0,0,0,0,NA,MnPrv,NA,0,7,2009,WD,Normal,37,37,1592.0,1592.0,1928.0
469,1930,80,RL,62.0,7706,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1993,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,Gd,TA,Av,Rec,114.0,GLQ,270.0,384.0,0.0,384.0,GasA,Ex,Y,SBrkr,1091,0,0,1091,1091,1475.0,0.0,1.0,0.5,1,0,1.0,1.5,2,1,TA,4.5,5.0,5,Typ,0,NA,Attchd,1993.0,Fin,1.0,429.0,TA,TA,Y,280,0,0,0,0,0,0,NA,NA,Shed,700,8,2009,WD,Normal,16,13,1475.0,1475.0,1904.0
470,1931,85,RL,70.0,7669,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,WdShing,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,718.0,LwQ,110.0,828.0,0.0,828.0,GasA,TA,Y,SBrkr,883,0,0,883,883,1711.0,1.0,0.0,1.0,1,0,1.0,2.0,2,1,TA,5.0,5.0,5,Typ,1,Fa,Detchd,1998.0,Unf,2.0,698.0,TA,TA,Y,100,32,0,0,0,32,0,NA,GdPrv,NA,0,6,2009,WD,Normal,17,16,1711.0,1711.0,2409.0
471,1932,60,RL,62.0,10429,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,1992,1992,Gable,CompShg,HdBoard,WdShing,None,0,TA,TA,PConc,Gd,TA,No,ALQ,330.0,Unf,0.0,330.0,294.0,624.0,GasA,TA,Y,SBrkr,624,663,0,1287,1287,1617.0,0.0,0.0,0.0,1,1,1.5,1.5,3,1,TA,5.5,6.0,6,Typ,0,NA,Detchd,2001.0,Unf,2.0,440.0,TA,TA,Y,150,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,17,17,1911.0,1911.0,2351.0
472,1933,60,RL,70.0,10457,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,784.0,0.0,784.0,GasA,Ex,Y,SBrkr,784,848,0,1632,1632,2416.0,0.0,0.0,0.0,1,1,1.5,1.5,4,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1969.0,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,541,0,NA,MnPrv,NA,0,4,2009,WD,Normal,40,40,2416.0,2594.0,3492.0
473,1934,60,RL,72.0,8702,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,BLQ,706.0,Unf,0.0,706.0,220.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,1604,1604,2310.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,0,36,0,0,0,36,0,NA,NA,NA,0,4,2008,WD,Normal,11,10,2530.0,2530.0,3000.0
474,1935,60,RL,65.0,8139,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,476.0,204.0,680.0,GasA,Gd,Y,SBrkr,680,790,0,1470,1470,1946.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,Y,192,49,0,0,0,49,0,NA,NA,NA,0,10,2008,WD,Normal,13,12,2150.0,2269.0,2689.0
475,1936,60,RL,59.0,9535,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,851.0,75.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,1604,1604,2455.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,0,NA,Attchd,1998.0,Fin,2.0,472.0,TA,TA,Y,100,82,0,0,0,82,0,NA,NA,NA,0,5,2008,WD,Normal,10,10,2530.0,2530.0,3002.0
476,1937,60,RL,68.58035714285714,15038,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,138.0,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,1636,1774.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,84,0,NA,NA,NA,0,11,2008,WD,Normal,12,12,2552.0,2552.0,2938.0
477,1938,20,RL,53.0,14137,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,450.0,898.0,1348.0,GasA,Gd,Y,SBrkr,1384,0,0,1384,1384,1834.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,NA,Attchd,1996.0,Unf,2.0,404.0,TA,TA,Y,0,39,0,0,0,39,0,NA,NA,NA,0,11,2008,WD,Normal,12,11,2732.0,2732.0,3136.0
478,1939,120,RL,45.0,6264,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1997,1997,Gable,CompShg,CemntBd,CemntBd,None,0,Gd,TA,PConc,Ex,TA,Mn,GLQ,656.0,Unf,0.0,656.0,1008.0,1664.0,GasA,Ex,Y,SBrkr,1682,0,0,1682,1682,2338.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,6,Min1,1,TA,Attchd,1997.0,Fin,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,11,11,3346.0,3346.0,3874.0
479,1940,120,RL,39.0,5070,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,0.0,1280.0,1280.0,GasA,Ex,Y,SBrkr,1280,0,0,1280,1280,1280.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,5,Typ,0,NA,Attchd,1992.0,RFn,2.0,506.0,TA,TA,Y,0,82,0,0,144,226,0,NA,NA,NA,0,8,2008,WD,Normal,16,16,2560.0,2560.0,3066.0
480,1941,60,RL,73.0,11184,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,932.0,932.0,GasA,Gd,Y,SBrkr,932,701,0,1633,1633,1633.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,460.0,TA,TA,Y,0,39,0,0,0,39,0,NA,NA,NA,0,4,2008,WD,Family,10,10,2565.0,2565.0,3025.0
481,1942,60,RL,68.58035714285714,14067,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,194,TA,TA,PConc,Gd,TA,No,ALQ,504.0,Unf,0.0,504.0,332.0,836.0,GasA,Gd,Y,SBrkr,851,858,0,1709,1709,2213.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,7,Typ,0,NA,Attchd,1991.0,Fin,2.0,416.0,TA,TA,Y,0,40,0,0,0,40,0,NA,GdPrv,NA,0,9,2008,WD,Normal,17,17,2545.0,2739.0,3155.0
482,1943,120,RL,65.0,5950,Pave,NA,IR1,HLS,AllPub,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,319.0,1018.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1337,1656.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,5,Typ,1,TA,Attchd,1989.0,RFn,2.0,462.0,TA,TA,Y,0,73,154,0,0,227,0,NA,NA,NA,0,4,2008,WD,Normal,19,19,2674.0,2674.0,3136.0
483,1944,60,RL,101.0,13543,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,0.0,16.0,1152.0,1168.0,GasA,Ex,Y,SBrkr,1168,1332,0,2500,2500,2516.0,0.0,0.0,0.0,3,1,3.5,3.5,5,1,Ex,9.5,10.0,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,32,0,NA,NA,NA,0,7,2008,WD,Normal,3,3,3668.0,3798.0,4481.0
484,1945,20,RL,53.0,15401,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,1337.0,547.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,0,1884,1884,3221.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,76,0,NA,NA,NA,0,9,2008,WD,Normal,4,4,3768.0,4064.0,4734.0
485,1946,20,RL,68.58035714285714,31220,Pave,NA,IR1,Bnk,NoSeWa,FR2,Gtl,Gilbert,Feedr,Norm,1Fam,1Story,6,2,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,1632.0,1632.0,GasA,TA,Y,FuseA,1474,0,0,1474,1474,1474.0,0.0,0.0,0.0,1,0,1.0,1.0,3,1,TA,5.0,5.0,7,Min2,2,Gd,Attchd,1952.0,Unf,2.0,495.0,TA,TA,Y,0,0,144,0,0,144,0,NA,NA,Shed,750,5,2008,WD,Normal,56,56,3106.0,3106.0,3601.0
486,1947,120,RL,60.0,8118,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,StoneBr,PosN,PosN,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,178,Ex,TA,PConc,Ex,TA,Gd,GLQ,1034.0,Unf,0.0,1034.0,676.0,1710.0,GasA,Ex,Y,SBrkr,1710,0,0,1710,1710,2744.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,6,Typ,1,Gd,Attchd,2007.0,RFn,2.0,557.0,TA,TA,Y,156,48,0,0,0,48,0,NA,NA,NA,0,7,2008,WD,Normal,1,1,3420.0,3598.0,4155.0
487,1948,20,RL,68.58035714285714,47280,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0,1488.0,1488.0,GasA,Gd,Y,SBrkr,1488,0,0,1488,1488,1488.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,6,Typ,1,TA,Attchd,1950.0,RFn,2.0,738.0,TA,TA,Y,0,0,180,0,0,180,0,NA,NA,NA,0,7,2008,WD,Family,58,58,2976.0,3020.0,3758.0
488,1949,20,RL,63.0,12680,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,Wd Sdng,BrkFace,102,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,Unf,0.0,983.0,692.0,1675.0,GasA,Ex,Y,SBrkr,1688,0,0,1688,1688,2671.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,6,Typ,1,Ex,Attchd,1988.0,RFn,2.0,528.0,TA,TA,Y,0,48,0,0,141,189,0,NA,NA,NA,0,6,2008,WD,Normal,20,20,3363.0,3465.0,3993.0
